 cpt#    psproj# nr.coll energy       directional cosines x,y,z                        emission site x,y,z
                         (eV)                                                          (Angs)
   1       77671    5    0.1093E+03  -0.81343496E+00 -0.11524403E+00  0.57012480E+00  -0.270567E+01 -0.217292E+01  0.529347E+01
   1       77672    3    0.2057E+03  -0.80330098E+00  0.15716511E+00  0.57446194E+00  -0.140040E+01 -0.194559E+01  0.532530E+01
   1       77673    6    0.8604E+02  -0.90298390E+00  0.38697195E+00 -0.18674228E+00  -0.153278E+01 -0.712146E-02 -0.499008E+01
   1       77675    2    0.2938E+03  -0.54446024E+00 -0.35567686E+00 -0.75964248E+00  -0.214501E+01 -0.330628E+01 -0.554439E+01
   1       77680    4    0.1641E+03  -0.48016289E+00  0.59751761E+00  0.64219654E+00  -0.213048E+01  0.632731E+01  0.110775E+02
   1       77682    5    0.1345E+03  -0.99948609E+00  0.17237188E-01  0.27024638E-01  -0.277999E+01  0.635452E+01 -0.451168E+01
   1       77690    4    0.2948E+03  -0.56476587E+00 -0.42235705E+00  0.70898086E+00  -0.249538E+01 -0.509098E+01  0.125731E+02
   1       77694    7    0.2779E+03  -0.83641714E+00  0.53562871E-02 -0.54806721E+00  -0.162732E+01 -0.415944E+01 -0.128948E+02
   1       77699    2    0.1726E+03  -0.17731839E+00 -0.51007092E+00 -0.84165657E+00  -0.279305E+01 -0.100790E+02 -0.218507E+02
   1       77700   13    0.1854E+02  -0.72049832E+00  0.52309096E+00 -0.45525569E+00  -0.212949E+01  0.145594E+01 -0.879333E+01
   1       77703   10    0.7464E+02  -0.95483583E+00 -0.24217036E+00 -0.17216881E+00  -0.225970E+01  0.947558E+01  0.339380E+01
   1       77704   11    0.7909E+02  -0.83874691E+00  0.49576727E+00  0.22520779E+00  -0.214169E+01  0.104913E+02  0.100404E+02
   1       77705    4    0.8365E+02  -0.85207295E+00 -0.42371425E+00 -0.30730754E+00  -0.114954E+01 -0.368983E+01 -0.998226E+00
   1       77710    3    0.2322E+03  -0.60604680E+00  0.27820198E-01 -0.79494226E+00  -0.278879E+01 -0.895829E+00 -0.738620E+01
   1       77714    2    0.1993E+03  -0.98702657E+00  0.15727304E+00 -0.32304656E-01  -0.170966E+01  0.198418E+01  0.115986E+01
   1       77715    3    0.1294E+03  -0.69885743E+00 -0.71167302E+00 -0.71551919E-01  -0.247991E+01 -0.497611E+01 -0.698548E+01
   1       77719    9    0.1328E+03  -0.68439996E+00 -0.11603301E+00 -0.71981442E+00  -0.245367E+01 -0.381224E+01 -0.128826E+02
   1       77720    2    0.1645E+03  -0.99476123E+00 -0.61227284E-01 -0.81860855E-01  -0.128224E+01 -0.120797E+01  0.146674E+01
   1       77722    5    0.1833E+03  -0.91401178E+00 -0.40187174E+00  0.55512480E-01  -0.150342E+01 -0.807095E+01 -0.442972E+01
   1       77723    2    0.2917E+03  -0.47142932E+00 -0.80481929E+00 -0.36058304E+00  -0.217461E+01 -0.127001E+02 -0.710307E+01
   1       77724    2    0.2065E+03  -0.46901703E+00  0.84889209E+00 -0.24373169E+00  -0.251358E+01  0.630489E+01 -0.250834E+01
   1       77725    4    0.1343E+03  -0.85649693E+00 -0.42870730E+00 -0.28744203E+00  -0.683675E+00 -0.355304E+01 -0.168577E+01
   1       77727    6    0.1179E+03  -0.78504050E+00  0.21334884E+00 -0.58154404E+00  -0.207395E+01  0.746405E+01 -0.112166E+01
   1       77728    5    0.1867E+03  -0.86521494E+00  0.16283680E+00 -0.47422260E+00  -0.133856E+01  0.313059E+01  0.198526E+01
   1       77730    3    0.2055E+03  -0.58212763E+00 -0.10980543E+00  0.80564886E+00  -0.186094E+01 -0.255645E+01  0.114912E+02
   1       77732   12    0.7161E+02  -0.66061676E+00 -0.28790432E+00  0.69332278E+00  -0.120543E+01  0.663110E+01  0.104471E+02
   1       77736    3    0.1345E+03  -0.62540317E+00 -0.54493815E+00 -0.55849189E+00  -0.200731E+01 -0.720340E+00 -0.766876E-01
   1       77737    5    0.1875E+03  -0.89701921E+00 -0.39622390E+00  0.19586495E+00  -0.139832E+01 -0.310446E+01  0.478903E+01
   1       77742   18    0.1428E+02  -0.90905309E+00  0.40534014E+00  0.96549213E-01  -0.223224E+01  0.372992E+01 -0.137422E+02
   1       77744    7    0.2147E+03  -0.25679836E+00 -0.91501945E+00 -0.31111717E+00  -0.260029E+01 -0.212927E+02 -0.745986E+01
   1       77745    9    0.1237E+03  -0.79387444E+00  0.52728260E+00 -0.30287987E+00  -0.151317E+01  0.232585E+01 -0.129535E+02
   1       77748   16    0.3128E+02  -0.78505892E+00 -0.23085642E+00  0.57479358E+00  -0.283095E+01  0.265317E+01  0.608588E+01
   1       77749    1    0.2137E+03  -0.88659041E-01 -0.45573816E+00  0.88568747E+00  -0.267776E+01 -0.127194E+02  0.243955E+02
   1       77752   12    0.3390E+02  -0.79312521E+00  0.19806705E+00  0.57595283E+00  -0.203812E+01 -0.322942E+01 -0.110944E+00
   1       77755   13    0.1111E+03  -0.92648822E+00 -0.35634190E+00  0.12099645E+00  -0.111269E+01  0.212271E+02  0.458666E+01
   1       77756    4    0.2884E+03  -0.41590112E+00  0.64635652E+00  0.63972592E+00  -0.221574E+01  0.695360E+01  0.939946E+01
   1       77762    9    0.1212E+03  -0.99882817E+00 -0.27915061E-01 -0.39533943E-01  -0.780069E+00 -0.948961E+01  0.355512E+01
   1       77769    3    0.8736E+02  -0.97230786E+00 -0.16824913E+00 -0.16220224E+00  -0.270283E+01  0.164296E+01 -0.172285E+01
   1       77770    7    0.2754E+03  -0.80206460E+00 -0.56592995E+00 -0.19082867E+00  -0.826386E+00 -0.128559E+02 -0.870282E+01
   1       77775    2    0.1574E+03  -0.58065027E+00 -0.30807966E+00  0.75361282E+00  -0.163396E+01 -0.372606E+01  0.344436E+01
   1       77777    6    0.1840E+03  -0.92048484E+00 -0.29058814E+00  0.26127788E+00  -0.162234E+01 -0.921132E+01 -0.319522E+01
   1       77780    2    0.3052E+03  -0.22129892E+00 -0.90721869E+00 -0.35774443E+00  -0.259913E+01 -0.136953E+02 -0.565710E+01
   1       77781   16    0.7438E+02  -0.68018854E+00 -0.22319895E+00  0.69823045E+00  -0.162342E+01  0.213110E+02  0.501735E+01
   1       77785    4    0.1550E+03  -0.83263123E+00 -0.43505743E+00 -0.34271029E+00  -0.256971E+01 -0.601495E+01  0.109465E+01
   1       77793   12    0.1044E+03  -0.60957104E+00 -0.74722320E+00  0.26472723E+00  -0.177683E+01 -0.120706E+02  0.183437E+02
   1       77798    6    0.1293E+03  -0.85890120E+00 -0.25828189E+00 -0.44224343E+00  -0.694488E+00  0.489192E+01 -0.607148E+01
   1       77799    5    0.2493E+03  -0.91306639E+00 -0.36282960E-01  0.40619379E+00  -0.123823E+01 -0.433054E+01  0.816951E+01
   1       77800   10    0.8948E+02  -0.59268808E+00 -0.80105168E+00 -0.83886459E-01  -0.141218E+01 -0.113895E+02 -0.876552E+01
   1       77801    7    0.1557E+03  -0.84485835E+00  0.52215022E+00 -0.11650490E+00  -0.111401E+01  0.678900E+01 -0.159630E+01
   1       77810    8    0.2548E+03  -0.88685673E+00  0.39886248E+00 -0.23322459E+00  -0.252838E+01  0.136466E+02 -0.286281E+01
   1       77811    8    0.9484E+02  -0.97097105E+00  0.11849970E+00  0.20778099E+00  -0.218468E+01  0.445581E+01  0.379402E+01
   1       77812    6    0.2523E+03  -0.79482555E+00 -0.85688889E-01  0.60075760E+00  -0.254176E+01  0.231024E+01  0.115829E+02
   1       77813   13    0.1098E+03  -0.81040382E+00 -0.35012457E+00 -0.46974301E+00  -0.255308E+01  0.119580E+02  0.102205E+02
   1       77816    4    0.9560E+02  -0.99343306E+00 -0.39838713E-01  0.10725466E+00  -0.605228E+00 -0.368250E+00  0.512223E+01
   1       77817    7    0.2212E+03  -0.74349624E+00  0.15299530E+00 -0.65100366E+00  -0.246401E+01 -0.129457E+00 -0.123151E+02
   1       77819    9    0.8784E+02  -0.71619958E+00  0.16682395E+00 -0.67766351E+00  -0.110328E+01  0.708142E+01 -0.148972E+00
   1       77823   18    0.7115E+02  -0.84718245E+00  0.39875585E+00 -0.35110649E+00  -0.280160E+01  0.101417E+02 -0.346385E+02
   1       77825    2    0.1692E+03  -0.73267245E+00  0.62941217E+00  0.25890410E+00  -0.257220E+01  0.541924E+01  0.146581E+01
   1       77827    6    0.1889E+03  -0.91493857E+00 -0.21768129E+00  0.33985609E+00  -0.273513E+01 -0.932688E+01  0.279378E+01
   1       77830   10    0.1545E+03  -0.88176030E+00  0.47013646E+00  0.38348231E-01  -0.256682E+01 -0.480035E+00 -0.138932E+02
   1       77831    6    0.1054E+03  -0.56140113E+00 -0.67863274E+00 -0.47358865E+00  -0.178159E+01 -0.840543E+01  0.230108E+01
   1       77838    3    0.2015E+03  -0.57136559E+00 -0.66697389E+00 -0.47821248E+00  -0.181156E+01 -0.767192E+01 -0.439731E+01
   1       77840    8    0.1672E+03  -0.52020007E+00  0.70416141E+00 -0.48326862E+00  -0.268311E+01  0.305712E+01 -0.130051E+02
   1       77841    4    0.2101E+03  -0.68912745E+00 -0.94062343E-01 -0.71850932E+00  -0.172805E+01  0.510462E+01 -0.336436E+01
   1       77853   14    0.1369E+02  -0.87582332E+00 -0.48139241E+00 -0.34565669E-01  -0.142725E+01 -0.220378E+02 -0.164700E+01
   1       77856    6    0.1140E+03  -0.82579827E+00 -0.42373866E-01 -0.56237137E+00  -0.278532E+01  0.806921E+00 -0.951147E+01
   1       77861    2    0.2366E+03  -0.37438813E+00 -0.13410023E-01  0.92717505E+00  -0.210169E+01 -0.826891E+00  0.120935E+02
   1       77868   12    0.1128E+03  -0.74742705E+00 -0.43001723E+00  0.50639707E+00  -0.139979E+01 -0.179905E+02  0.322337E+01
   1       77870    9    0.2138E+03  -0.84732682E+00 -0.17626409E+00  0.50096714E+00  -0.124395E+01  0.106769E+02  0.528730E+01
   1       77873    3    0.2444E+03  -0.61863548E+00  0.78143108E+00 -0.81581242E-01  -0.227742E+01  0.918956E+01  0.885466E+00
   1       77875   10    0.1859E+03  -0.56286037E+00 -0.55957973E+00 -0.60832441E+00  -0.144007E+01 -0.153808E+02 -0.560557E+01
   1       77878   16    0.1302E+03  -0.86462933E+00 -0.50194758E+00 -0.21556765E-01  -0.461997E+00  0.644258E+01 -0.234271E+02
   1       77884    9    0.4334E+02  -0.97698355E+00 -0.20608462E+00 -0.55065047E-01  -0.176894E+01  0.271625E+01 -0.817372E+01
   1       77885    8    0.1537E+03  -0.84455967E+00  0.24809148E-01  0.53488630E+00  -0.221295E+01  0.747361E+01 -0.321825E+01
   1       77886   14    0.1641E+03  -0.98528868E+00 -0.17057608E+00 -0.10483175E-01  -0.199633E+01 -0.441112E+00 -0.208988E+02
   1       77889    3    0.1298E+03  -0.90127438E+00  0.56686677E-01  0.42952418E+00  -0.275097E+01  0.226363E+01  0.612445E+00
   1       77890   15    0.9562E+02  -0.86170679E+00  0.28587401E-01  0.50660050E+00  -0.106438E+01  0.110617E+02 -0.787088E+01
   1       77892   19    0.2602E+02  -0.89549220E+00  0.15377997E-04 -0.44507706E+00  -0.172340E+01  0.920977E+01 -0.283096E+01
   1       77894    7    0.1650E+02  -0.37477291E+00 -0.77873215E-01 -0.92384034E+00  -0.278659E+01  0.937085E+00 -0.151799E+02
   1       77897    9    0.2131E+03  -0.69712508E+00  0.54428506E+00 -0.46665853E+00  -0.164821E+01  0.135397E+02 -0.852258E+01
   1       77899   16    0.1142E+02  -0.94909680E+00  0.31042773E+00 -0.53383775E-01  -0.100325E+01 -0.115147E+02 -0.397016E+01
   1       77901    9    0.1017E+03  -0.66768855E+00 -0.74425656E+00  0.16558299E-01  -0.124870E+01 -0.112217E+02  0.462040E-01
   1       77904    8    0.7463E+02  -0.67053097E+00  0.52271676E+00 -0.52645540E+00  -0.259859E+01  0.169132E+02 -0.248436E+00
   1       77910    4    0.1752E+03  -0.61026263E+00 -0.78153491E+00  0.12954772E+00  -0.133757E+01 -0.590638E+01  0.182041E+01
   1       77913    5    0.2362E+03  -0.79921627E+00 -0.45659459E+00 -0.39086428E+00  -0.112226E+01 -0.657181E+01 -0.410545E+01
   1       77920    3    0.2679E+03  -0.51697540E+00  0.41419491E+00 -0.74911880E+00  -0.276361E+01  0.545925E+01 -0.711501E+01
   1       77924   16    0.4289E+02  -0.73919845E+00  0.53285670E+00 -0.41188511E+00  -0.259167E+01  0.158380E+02  0.124377E+02
   1       77930    5    0.2385E+03  -0.81380945E+00  0.47065139E+00  0.34088311E+00  -0.175626E+01  0.431347E+01  0.761893E+01
   1       77932    4    0.1410E+03  -0.79244512E+00  0.16855502E+00 -0.58619088E+00  -0.134228E+01  0.237898E+01 -0.171534E+01
   1       77935   13    0.1032E+03  -0.98961806E+00 -0.14115503E+00  0.27041495E-01  -0.648354E+00  0.173174E+02  0.394145E+01
   1       77942    3    0.2653E+03  -0.56423950E+00  0.76760334E+00  0.30400464E+00  -0.223109E+01  0.679510E+01  0.870501E+00
   1       77944   10    0.1169E+03  -0.96485144E+00  0.26216045E+00  0.18262424E-01  -0.243726E+01 -0.996205E+01  0.332510E+01
   1       77947    3    0.1739E+03  -0.83140457E+00 -0.55563498E+00 -0.60084760E-02  -0.199114E+01 -0.347095E+01 -0.209769E+01
   1       77948    4    0.2102E+03  -0.71776992E+00 -0.58679588E-01  0.69380325E+00  -0.281244E+01 -0.661460E+01  0.616171E+01
   1       77950    4    0.1436E+03  -0.56005144E+00  0.40825421E+00 -0.72088188E+00  -0.202549E+01  0.508117E+01 -0.282054E+00
   1       77951    6    0.9475E+02  -0.62578779E+00 -0.26742285E+00  0.73271728E+00  -0.186777E+01 -0.478140E+01  0.271404E+01
   1       77953    2    0.2758E+03  -0.65341783E+00  0.11472030E-01 -0.75691038E+00  -0.185825E+01 -0.451726E+00 -0.418155E+01
   1       77954    6    0.1079E+03  -0.74032909E+00  0.22904713E+00 -0.63202059E+00  -0.189984E+01  0.118372E+01  0.330895E+01
   1       77955    9    0.1396E+03  -0.80204368E+00 -0.58872437E+00  0.10064462E+00  -0.114980E+01  0.757568E+01  0.976575E+01
   1       77963    4    0.1778E+03  -0.95394784E+00 -0.14613532E+00 -0.26196963E+00  -0.221765E+01 -0.242151E+01  0.145728E+01
   1       77966    8    0.6855E+02  -0.90806967E+00  0.39793760E+00  0.13059440E+00  -0.162474E+01 -0.195123E+01  0.302241E+01
   1       77969    2    0.1692E+03  -0.81470406E+00 -0.53909814E+00 -0.21361275E+00  -0.232884E+01 -0.202097E+01 -0.296031E+01
   1       77973    4    0.2198E+03  -0.60113257E+00 -0.79895163E+00  0.17774614E-01  -0.172025E+01 -0.712282E+01 -0.449178E+01
   1       77978    6    0.2016E+03  -0.96698701E+00 -0.25408688E+00  0.19382412E-01  -0.143137E+01  0.606728E+01 -0.809320E+01
   1       77980   13    0.1445E+03  -0.47113523E+00  0.67532468E+00 -0.56742245E+00  -0.245459E+01  0.268955E+02 -0.326093E+01
   1       77992   11    0.6186E+02  -0.84622717E+00  0.22506507E+00  0.48295462E+00  -0.235654E+01  0.133717E+02  0.482304E+01
   1       77998    7    0.9497E+02  -0.60567498E+00  0.60801274E+00 -0.51330125E+00  -0.235015E+01  0.193444E+01 -0.124418E+02
   1       77999    3    0.2571E+03  -0.36818346E+00  0.69944292E+00 -0.61255252E+00  -0.255622E+01  0.580851E+01 -0.106703E+02
   1       78001    7    0.1875E+03  -0.99081832E+00 -0.11022223E+00  0.78293584E-01  -0.190385E+01  0.840222E+01  0.241289E+01
   1       78003   12    0.1008E+03  -0.99069232E+00  0.12722357E+00 -0.48402663E-01  -0.212611E+01  0.816619E+00  0.633708E+01
   1       78009    9    0.5694E+02  -0.64056224E+00 -0.57232392E+00  0.51198167E+00  -0.164069E+01 -0.170484E+01  0.223464E+01
   1       78010    3    0.2487E+03  -0.84227455E+00  0.20692024E+00 -0.49775255E+00  -0.227890E+01  0.371171E+01 -0.288711E+01
   1       78015   11    0.2395E+02  -0.41816846E+00  0.62539595E+00 -0.65879810E+00  -0.230270E+01 -0.744409E+00  0.374867E+00
   1       78021    3    0.1975E+03  -0.78099328E+00  0.39804190E-01  0.62326962E+00  -0.165567E+01  0.347659E+00  0.842879E+01
   1       78023    4    0.2678E+03  -0.78483582E+00  0.56291437E+00  0.25915289E+00  -0.102646E+01  0.538516E+01  0.366028E+01
   1       78024    3    0.2170E+03  -0.46980202E+00 -0.40728697E+00 -0.78320068E+00  -0.200842E+01 -0.108603E+01 -0.859152E+01
   1       78026    3    0.2284E+03  -0.93902349E+00  0.33780849E+00 -0.64187415E-01  -0.587189E+00  0.435544E+01  0.603805E+00
   1       78027    8    0.2271E+03  -0.94513756E+00 -0.28549546E+00 -0.15876813E+00  -0.177776E+01  0.959794E+01  0.116427E+00
   1       78030    5    0.1907E+03  -0.86989099E+00 -0.43798953E+00  0.22683617E+00  -0.116544E+01 -0.488838E+00 -0.203872E+01
   1       78031    8    0.4745E+02  -0.90420306E+00 -0.91752075E-01 -0.41713104E+00  -0.178712E+01  0.573577E+01 -0.122277E+02
   1       78035   12    0.1284E+03  -0.87893647E+00  0.33562738E+00  0.33885813E+00  -0.104647E+01  0.574860E+01 -0.150338E+02
   1       78037   11    0.5176E+02  -0.78108329E+00 -0.61855704E+00  0.85416049E-01  -0.117913E+01  0.135599E+02  0.105991E+02
   1       78038    2    0.2230E+03  -0.69990623E+00 -0.34808487E+00  0.62367302E+00  -0.249782E+01 -0.340202E+01  0.374085E+01
   1       78040    2    0.1701E+03  -0.57965589E+00  0.81229061E+00 -0.64675801E-01  -0.158660E+01  0.132492E+01 -0.458944E+01
   1       78041   13    0.4693E+02  -0.53796840E+00  0.62856227E+00 -0.56169331E+00  -0.191174E+01  0.166865E+02 -0.734996E+01
   1       78048   11    0.3914E+02  -0.52915090E+00 -0.28523952E+00 -0.79914820E+00  -0.185329E+01  0.529382E+01 -0.178008E+01
   1       78054    5    0.1131E+03  -0.75921375E+00 -0.61870199E+00 -0.20199572E+00  -0.254160E+01  0.193606E+01  0.377956E+01
   1       78057   12    0.5826E+02  -0.90265715E+00  0.42960879E+00 -0.25419561E-01  -0.261613E+01 -0.654382E+01  0.172977E+02
   1       78061    2    0.2284E+03  -0.78363705E+00  0.61695087E+00 -0.72693996E-01  -0.100482E+01  0.269554E+01 -0.196224E+01
   1       78062    9    0.1843E+03  -0.90849298E+00 -0.57332095E-01 -0.41394874E+00  -0.710007E+00  0.973917E+01 -0.181702E+01
   1       78063   13    0.2167E+03  -0.48794374E+00 -0.87286437E+00 -0.43076719E-02  -0.212686E+01 -0.282534E+02  0.642190E+01
   1       78067    6    0.6186E+02  -0.69701147E+00  0.51045609E+00 -0.50359648E+00  -0.232325E+01  0.118774E+01  0.116292E+01
   1       78073    7    0.1220E+03  -0.74300992E+00  0.44862002E+00 -0.49666515E+00  -0.239398E+01  0.499953E+01 -0.872328E+01
   1       78083   12    0.3700E+02  -0.65110755E+00 -0.33039296E+00  0.68330044E+00  -0.216884E+01  0.326403E+01  0.123268E+02
   1       78085   10    0.7318E+02  -0.98573685E+00 -0.15440741E+00  0.66940859E-01  -0.246208E+01 -0.158386E+02  0.125303E+01
   1       78087    2    0.2389E+03  -0.52676761E+00 -0.77394700E+00 -0.35145697E+00  -0.240050E+01 -0.815742E+01 -0.216447E+01
   1       78089   10    0.9181E+02  -0.65978223E+00 -0.59661949E+00 -0.45687249E+00  -0.197201E+01 -0.973767E+01 -0.163683E+02
   1       78097   12    0.5034E+02  -0.99601328E+00 -0.65841824E-01  0.60185462E-01  -0.765411E+00  0.126256E+02  0.693968E+01
   1       78098   10    0.1103E+03  -0.75333285E+00  0.56387347E+00 -0.33843210E+00  -0.276729E+01  0.946007E+01 -0.630999E+01
   1       78099    5    0.6934E+02  -0.86128438E+00 -0.47093949E+00 -0.19080183E+00  -0.151827E+01 -0.217180E+01  0.139288E+01
   1       78100    2    0.3063E+03  -0.55516601E+00 -0.48776153E+00 -0.67370564E+00  -0.164826E+01 -0.350091E+01 -0.564937E+01
   1       78108    8    0.1071E+03  -0.96644229E+00 -0.19741078E+00  0.16437243E+00  -0.204544E+01  0.366078E+01 -0.500923E+01
   1       78110    2    0.1038E+03  -0.78623497E+00  0.28707698E+00  0.54719412E+00  -0.179415E+01  0.631430E+01 -0.250230E+01
   1       78116   15    0.2919E+02  -0.92571932E+00 -0.19376563E+00  0.32480529E+00  -0.916999E+00  0.705723E+01  0.703175E+01
   1       78123    9    0.1028E+03  -0.83257246E+00  0.43945214E+00  0.33720136E+00  -0.275197E+01  0.119767E+02  0.697284E+01
   1       78125    2    0.2715E+03  -0.59481412E+00 -0.73412734E+00  0.32749522E+00  -0.224540E+01 -0.603811E+01  0.219463E+01
   1       78132   12    0.7673E+02  -0.69999301E+00 -0.68662745E+00 -0.19634777E+00  -0.245229E+01 -0.935921E+01  0.173398E+02
   1       78134    4    0.1383E+03  -0.88396496E+00  0.46124712E+00  0.76530717E-01  -0.135900E+01  0.537935E+01 -0.124123E+01
   1       78141    6    0.2303E+03  -0.48085749E+00  0.83090430E+00 -0.27995381E+00  -0.181739E+01  0.147448E+02 -0.101733E+02
   1       78142   16    0.4380E+02  -0.44102791E+00  0.85211593E+00 -0.28176707E+00  -0.261217E+01  0.151545E+01  0.135966E+02
   1       78143    7    0.6858E+02  -0.78832316E+00 -0.56707925E+00 -0.23867902E+00  -0.147437E+01 -0.205793E+01 -0.230980E+01
   1       78146    5    0.2808E+03  -0.71848094E+00  0.62376477E-01  0.69274396E+00  -0.145698E+01  0.241562E+01  0.100621E+02
   1       78147    4    0.2721E+03  -0.65195066E+00  0.74023348E+00 -0.16436136E+00  -0.278133E+01  0.109456E+02 -0.444567E+01
   1       78148    6    0.1926E+03  -0.56420922E+00 -0.14395210E+00 -0.81298560E+00  -0.169082E+01 -0.417139E+01 -0.117005E+02
   1       78152    4    0.7939E+02  -0.85764766E+00  0.48061883E+00 -0.18288268E+00  -0.205371E+01 -0.257717E+01  0.263872E+01
   1       78154    9    0.1346E+03  -0.85032928E+00 -0.48600075E+00 -0.20184988E+00  -0.265899E+01  0.290326E+01  0.392891E+01
   1       78158    2    0.3182E+03  -0.27901700E+00 -0.37965870E+00 -0.88204807E+00  -0.235871E+01 -0.421287E+01 -0.112834E+02
   1       78161    8    0.8042E+02  -0.81910479E+00 -0.54670662E+00  0.17372158E+00  -0.255431E+01  0.841633E+00  0.104957E+02
   1       78168   14    0.6466E+02  -0.98812932E+00  0.13198976E+00 -0.78607157E-01  -0.125490E+01 -0.112422E+02  0.139490E+02
   1       78172    3    0.2746E+03  -0.46286273E+00  0.56447387E-02  0.88641191E+00  -0.217937E+01 -0.378135E+01  0.106972E+02
   1       78175   16    0.2378E+02  -0.72543174E+00 -0.76324023E-01  0.68404925E+00  -0.279186E+01 -0.120658E+02  0.134224E+02
   1       78176   12    0.8058E+02  -0.78486437E+00  0.49718669E+00 -0.36985570E+00  -0.283130E+01  0.953498E+01 -0.764552E+01
   1       78181    1    0.2742E+03  -0.10380873E+00  0.98526651E+00 -0.13591826E+00  -0.273206E+01  0.296431E+02 -0.444580E+01
   1       78191    4    0.2061E+03  -0.72132647E+00  0.50062931E+00 -0.47860032E+00  -0.229983E+01  0.383860E+01 -0.515417E+01
   1       78193    2    0.2282E+03  -0.64471555E+00 -0.68944252E+00  0.33016774E+00  -0.203806E+01 -0.366333E+01  0.350390E+01
   1       78200    5    0.1239E+03  -0.95006651E+00  0.26994765E+00  0.15653038E+00  -0.583098E+00  0.899137E+01 -0.608959E+00
   1       78204   19    0.1334E+02  -0.62638932E+00  0.50233567E+00  0.59606647E+00  -0.157268E+01 -0.117178E+02 -0.604985E+01
   1       78209    3    0.2492E+03  -0.89593160E+00  0.43268725E+00 -0.10044082E+00  -0.281315E+01  0.984522E+01 -0.369474E+01
   1       78212   13    0.6310E+02  -0.43963879E+00  0.78328258E+00 -0.43952954E+00  -0.263136E+01 -0.167441E+01  0.683085E+01
   1       78214   15    0.1036E+03  -0.64929628E+00  0.36969006E+00 -0.66463774E+00  -0.233063E+01  0.576243E+01 -0.231435E+02
   1       78219   16    0.1109E+03  -0.67398518E+00 -0.67193210E+00 -0.30700335E+00  -0.179596E+01  0.133612E+02  0.112114E+02
   1       78221   16    0.1098E+03  -0.78177971E+00 -0.50872391E+00 -0.36058331E+00  -0.217232E+01  0.736896E+01 -0.107434E+02
   1       78223    4    0.2867E+03  -0.58650231E+00  0.80987561E+00  0.10792136E-01  -0.164807E+01  0.899059E+01  0.414664E+00
   1       78233    2    0.2524E+03  -0.42728508E+00  0.68334216E+00 -0.59200585E+00  -0.250241E+01  0.521671E+01 -0.466310E+01
   1       78235    7    0.1148E+03  -0.50391942E+00  0.42408222E+00  0.75247550E+00  -0.213041E+01  0.105961E+02  0.916736E+01
   1       78238    4    0.2137E+03  -0.86738819E+00  0.16993545E+00  0.46771744E+00  -0.158574E+01 -0.486140E+01  0.214025E+01
   1       78248    3    0.1944E+03  -0.70448887E+00  0.34284461E-01 -0.70888633E+00  -0.178602E+01  0.191664E+01 -0.600989E+01
   1       78249    7    0.1584E+03  -0.67968887E+00 -0.68520349E+00  0.26176146E+00  -0.128937E+01 -0.297282E+01  0.988810E+01
   1       78256   10    0.2972E+02  -0.84443671E+00 -0.13375910E+00 -0.51868588E+00  -0.723436E+00  0.487691E+01  0.256464E+01
   1       78257    5    0.3034E+03  -0.85356814E+00 -0.39421150E+00  0.34061518E+00  -0.164347E+01 -0.840952E+01  0.419576E+01
   1       78259   12    0.2156E+02  -0.88048142E+00 -0.44726738E+00  0.15717642E+00  -0.268766E+01 -0.530369E+01 -0.703866E+01
   1       78262   11    0.2453E+02  -0.72498387E+00  0.53378892E+00 -0.43527877E+00  -0.102324E+01 -0.872574E+01 -0.552124E+01
   1       78263    7    0.2793E+03  -0.48449862E+00  0.29658335E+00 -0.82298195E+00  -0.256806E+01  0.588110E+01 -0.202482E+02
   1       78276    6    0.1324E+03  -0.80086327E+00 -0.41652709E+00 -0.43025938E+00  -0.177076E+01 -0.262906E+01  0.190489E+01
   1       78278    8    0.1946E+03  -0.97171962E+00 -0.10731705E+00 -0.21034269E+00  -0.211860E+01 -0.137057E+02 -0.391910E+01
   1       78280    4    0.1668E+03  -0.81170815E+00  0.57933384E+00 -0.74176736E-01  -0.946464E+00  0.325255E+01 -0.440160E+01
   1       78286    8    0.1298E+03  -0.94686866E+00 -0.97614616E-01  0.30644915E+00  -0.250886E+00 -0.113780E+02 -0.314359E+01
   1       78288    2    0.2280E+03  -0.90283215E+00 -0.39794654E+00  0.16288793E+00  -0.113075E+01 -0.306794E+01  0.626798E-01
   1       78290    5    0.1528E+03  -0.87664044E+00 -0.47115801E-03  0.48114580E+00  -0.231040E+01  0.563747E+01 -0.433493E+01
   1       78294    9    0.2600E+03  -0.81201446E+00 -0.56222248E+00  0.15664704E+00  -0.272347E+01 -0.159410E+02  0.906593E+00
   1       78297    6    0.1744E+03  -0.66764444E+00 -0.20806737E+00  0.71481377E+00  -0.157547E+01 -0.385916E+01  0.131915E+02
   1       78299    3    0.2055E+03  -0.82191122E+00 -0.26790553E+00 -0.50268126E+00  -0.197171E+01 -0.291954E+01 -0.361123E+01
   1       78304    7    0.6819E+02  -0.69159770E+00  0.72223496E+00  0.83160186E-02  -0.173107E+01  0.836311E+01  0.693736E+01
   1       78305    3    0.1932E+03  -0.71492702E+00 -0.42779836E+00  0.55305308E+00  -0.142893E+01 -0.560622E+01  0.224470E+01
   1       78308    8    0.2008E+03  -0.69370502E+00 -0.68348783E+00  0.22719529E+00  -0.240660E+01 -0.172114E+02  0.188208E+01
   1       78309    3    0.2053E+03  -0.98387802E+00  0.10431697E+00  0.14526550E+00  -0.251043E+01  0.117011E+01 -0.245887E+01
