 cpt#    psproj# nr.coll energy       directional cosines x,y,z                        emission site x,y,z
                         (eV)                                                          (Angs)
   2       39747    2    0.1020E+03  -0.88937670E+00 -0.27167749E+00 -0.36769614E+00  -0.804102E+00 -0.845334E+01 -0.817397E+00
   2       39748    1    0.1086E+03  -0.38108832E+00 -0.37681168E+00 -0.84426570E+00  -0.240814E+01 -0.102073E+02 -0.895220E+01
   2       39749    1    0.3481E+03  -0.17899328E+00 -0.88146746E+00  0.43700865E+00  -0.256043E+01 -0.234009E+02  0.873474E+01
   1       39754   14    0.4382E+03  -0.85014421E+00 -0.19408531E-01 -0.52619201E+00  -0.214950E+01 -0.199908E+02 -0.185074E+02
   1       39755   13    0.4534E+03  -0.52894419E+00 -0.74671507E+00 -0.40327975E+00  -0.152018E+01 -0.368829E+02 -0.631881E+01
   2       39756    3    0.2031E+03  -0.58964026E+00 -0.65505105E+00  0.47247475E+00  -0.209297E+01 -0.120588E+02 -0.174773E+00
   1       39757   70    0.2836E+03  -0.45205590E+00 -0.88479072E+00 -0.11309707E+00  -0.211450E+01 -0.134832E+03  0.623461E+02
   1       39760   60    0.2917E+03  -0.55948281E+00  0.87364979E-01  0.82422465E+00  -0.222590E+01  0.494730E+01 -0.112694E+02
   2       39761    4    0.1820E+03  -0.96604377E+00 -0.20858669E+00  0.15248305E+00  -0.260932E+01 -0.102288E+02  0.413684E+01
   1       39762  132    0.1220E+03  -0.80923605E+00  0.31323498E+00 -0.49701202E+00  -0.775058E+00  0.588085E+02 -0.154719E+03
   1       39764   75    0.2764E+03  -0.91635764E+00 -0.15067594E+00  0.37092501E+00  -0.167055E+01 -0.120165E+03  0.922711E+02
   1       39766  184    0.1880E+02  -0.44196883E+00  0.86035538E+00 -0.25387451E+00  -0.207145E+01  0.627238E+01  0.294470E+01
   1       39767   17    0.4404E+03  -0.55136621E+00 -0.69284105E+00 -0.46472210E+00  -0.253954E+01 -0.473018E+02 -0.133904E+02
   1       39769    2    0.4853E+03  -0.52559918E+00 -0.63218981E+00 -0.56928140E+00  -0.176548E+01 -0.108543E+02 -0.403159E+01
   2       39770   12    0.4555E+02  -0.84936613E+00 -0.28301078E+00  0.44551316E+00  -0.589417E+00 -0.167714E+02  0.182722E+02
   1       39771  126    0.9104E+02  -0.66946089E+00 -0.56540376E+00 -0.48180974E+00  -0.247900E+01  0.108359E+01 -0.538568E+02
   2       39772    3    0.4150E+03  -0.27814278E+00 -0.88333857E+00  0.37729239E+00  -0.222356E+01 -0.151373E+02  0.424349E+01
   1       39774   26    0.4163E+03  -0.75917506E+00 -0.63882333E+00  0.12473190E+00  -0.262286E+01 -0.668181E+02  0.734865E+01
   2       39777    3    0.2456E+03  -0.46339911E+00  0.47374354E-02 -0.88613707E+00  -0.205944E+01 -0.845366E+01 -0.914611E+01
   2       39779    9    0.1037E+03  -0.79372758E+00 -0.39624572E+00  0.46150374E+00  -0.245885E+01 -0.875451E+01  0.186549E+02
   2       39780    6    0.1307E+02  -0.51227635E+00  0.77197796E+00 -0.37632799E+00  -0.245199E+01 -0.709936E+01 -0.240433E+01
   1       39782    7    0.4492E+03  -0.47821838E+00  0.25147220E+00  0.84146833E+00  -0.166494E+01 -0.897849E+01 -0.487492E+01
   2       39783    1    0.1505E+03  -0.65301204E+00 -0.74794030E+00  0.11899758E+00  -0.183350E+01 -0.657222E+01  0.320418E+00
   2       39784    5    0.1862E+03  -0.98725706E+00  0.42675026E-01  0.15330432E+00  -0.106255E+01 -0.141829E+02  0.233490E+00
   1       39787   22    0.4066E+03  -0.93254977E+00 -0.31964934E+00  0.16785440E+00  -0.865773E+00 -0.380214E+02 -0.502759E+01
   2       39788    1    0.4225E+03  -0.26650593E+00 -0.90992486E+00  0.31782278E+00  -0.253627E+01 -0.146195E+02  0.331927E+01
   1       39790    6    0.4681E+03  -0.54211640E+00 -0.66902453E+00 -0.50844449E+00  -0.183062E+01 -0.202337E+02 -0.839184E+01
   1       39792    3    0.4815E+03  -0.43870819E+00 -0.28896427E+00  0.85090226E+00  -0.164951E+01 -0.986234E+01  0.687741E+01
   2       39794    1    0.3695E+03  -0.14191900E+00 -0.98562574E+00 -0.91656260E-01  -0.243944E+01 -0.196457E+02 -0.146825E+01
   2       39798    2    0.3004E+03  -0.79799902E+00 -0.25682208E+00  0.54519707E+00  -0.191999E+01 -0.110870E+02  0.312963E+01
   1       39799   12    0.4442E+03  -0.25518310E+00  0.82124871E+00  0.51032549E+00  -0.229861E+01 -0.115572E+02  0.184151E+02
   2       39800    4    0.3113E+03  -0.61634880E+00 -0.69828272E+00  0.36402649E+00  -0.149008E+01 -0.149531E+02  0.351268E+01
   2       39801    5    0.2236E+03  -0.59298986E+00 -0.66771758E+00  0.45001778E+00  -0.156332E+01 -0.189158E+02  0.149415E+01
   1       39804   44    0.3451E+03  -0.70550752E+00  0.18122034E+00 -0.68514103E+00  -0.170139E+01 -0.765642E+02 -0.423310E+02
   1       39805  124    0.1102E+03  -0.52179515E+00 -0.84633654E+00 -0.10697743E+00  -0.139624E+01  0.704460E+02  0.120491E+02
   1       39806    6    0.4678E+03  -0.97458285E+00 -0.16894890E+00 -0.14712048E+00  -0.201333E+01 -0.130181E+02 -0.783579E+01
   2       39808    5    0.3021E+03  -0.66584784E+00  0.95285863E-01  0.73997784E+00  -0.146929E+01 -0.102796E+02  0.620880E+01
   2       39810    4    0.2973E+03  -0.64240575E+00 -0.24012399E+00  0.72777402E+00  -0.137746E+01 -0.102693E+02  0.332853E+01
   2       39815   13    0.2071E+02  -0.82137328E+00 -0.55759281E+00  0.12015072E+00  -0.206591E+01 -0.110931E+02 -0.192453E+02
   1       39816   45    0.3348E+03  -0.72831041E+00  0.67940038E+00 -0.89325048E-01  -0.261467E+01  0.521739E+02 -0.558900E+02
   1       39818   48    0.3479E+03  -0.47317737E+00 -0.31818014E+00 -0.82150143E+00  -0.250763E+01 -0.689241E+02 -0.793874E+02
   2       39819    2    0.2527E+03  -0.92561162E+00 -0.16682494E+00 -0.33972391E+00  -0.323833E+00 -0.110200E+02 -0.278265E+00
   2       39820    5    0.1264E+03  -0.38200456E+00 -0.64525247E+00  0.66160536E+00  -0.202774E+01 -0.142559E+02  0.111070E+02
   1       39822   16    0.4257E+03  -0.91159350E+00  0.68981811E-01 -0.40526354E+00  -0.125261E+01 -0.220525E+02 -0.242241E+02
   2       39823    6    0.3358E+03  -0.67695087E+00 -0.60004008E+00 -0.42625007E+00  -0.191344E+01 -0.202602E+02  0.108620E+01
   1       39825   34    0.3863E+03  -0.74290222E+00  0.16892989E+00  0.64773369E+00  -0.224072E+01 -0.478555E+02  0.498323E+02
   1       39826    8    0.4699E+03  -0.27749249E+00 -0.94931322E+00 -0.14765634E+00  -0.263977E+01 -0.301789E+02 -0.611220E+01
   2       39829    4    0.2313E+03  -0.60370326E+00 -0.62631887E+00  0.49322081E+00  -0.204581E+01 -0.135899E+02  0.170225E+01
   2       39830    3    0.1922E+03  -0.88203418E+00 -0.14552897E+00  0.44814843E+00  -0.112217E+01 -0.107342E+02  0.589007E+00
   2       39831    1    0.3042E+03  -0.27971327E+00 -0.95552564E+00 -0.93439475E-01  -0.244098E+01 -0.154700E+02 -0.110694E+01
   1       39832   14    0.4490E+03  -0.13623673E+00 -0.96178997E+00 -0.23748583E+00  -0.255943E+01 -0.582730E+02 -0.144951E+02
   1       39833   19    0.4237E+03  -0.81852502E+00 -0.55700523E+00  0.14057693E+00  -0.141583E+01 -0.448569E+02  0.932227E+01
   2       39834    2    0.2959E+03  -0.36748791E+00 -0.38275915E+00  0.84761310E+00  -0.231677E+01 -0.108475E+02  0.826332E+01
   1       39835   82    0.2215E+03  -0.90364426E+00 -0.12155592E+00  0.41067150E+00  -0.261205E+01  0.664886E+01  0.994505E+02
   2       39836    4    0.3046E+03  -0.46810859E+00 -0.87944502E+00  0.86318314E-01  -0.197385E+01 -0.180420E+02 -0.511327E+01
   2       39837    4    0.4214E+03  -0.54161030E+00 -0.68171829E+00 -0.49185193E+00  -0.227561E+01 -0.181956E+02 -0.356149E+01
   2       39838    6    0.8475E+02  -0.88740963E+00  0.36075884E+00  0.28697920E+00  -0.146682E+01 -0.950986E+01 -0.145660E+01
   2       39840    2    0.4506E+03  -0.16912451E+00 -0.86474496E+00  0.47287738E+00  -0.251540E+01 -0.179913E+02  0.706891E+01
   1       39842   88    0.2299E+03  -0.83436692E+00  0.19188875E+00  0.51673055E+00  -0.237095E+01 -0.100055E+03  0.685747E+02
   2       39844   10    0.3310E+02  -0.94558710E+00  0.32532802E+00  0.51657562E-02  -0.177268E-01 -0.213608E+02  0.230520E+01
   1       39847   34    0.3840E+03  -0.44015497E+00 -0.89246410E+00  0.98850757E-01  -0.253908E+01 -0.615789E+02  0.459715E+02
   1       39848   60    0.3158E+03  -0.10391421E+00 -0.47849259E+00  0.87192124E+00  -0.255114E+01 -0.137144E+03  0.826166E+02
   1       39849   36    0.3763E+03  -0.12608261E+00  0.74263319E-01 -0.98923606E+00  -0.252753E+01 -0.704534E+02 -0.518418E+02
   2       39852   11    0.1698E+03  -0.89210987E+00  0.29484183E+00  0.34235689E+00  -0.613657E+00 -0.247114E+02  0.109621E+02
   1       39854   71    0.2672E+03  -0.83463478E+00  0.45291004E+00  0.31346008E+00  -0.174338E+01 -0.623879E+02  0.734794E+02
   1       39855  109    0.1540E+03  -0.57984453E+00  0.41169307E+00 -0.70305699E+00  -0.217972E+01 -0.483608E+01 -0.704878E+02
   1       39857   40    0.3623E+03  -0.99937987E+00 -0.76178210E-02 -0.34379441E-01  -0.258953E+01 -0.500995E+02 -0.346100E+02
   2       39858    6    0.5432E+02  -0.91936153E+00  0.11598177E+00 -0.37592885E+00  -0.213308E+01 -0.204279E+02  0.563722E+00
   1       39860    8    0.4524E+03  -0.98890275E+00  0.41564867E-01  0.14263126E+00  -0.223922E+01 -0.172608E+02  0.127828E+01
   2       39861    5    0.3945E+03  -0.40708736E+00 -0.90797740E+00 -0.99282727E-01  -0.175778E+01 -0.221265E+02 -0.575654E+00
   1       39862   18    0.4123E+03  -0.96917522E+00 -0.23267412E+00  0.81007443E-01  -0.587310E+00 -0.351421E+02  0.109663E+02
   1       39865   16    0.4404E+03  -0.50011164E+00  0.11210522E+00  0.85867387E+00  -0.152554E+01 -0.146676E+02  0.375579E+02
   2       39867    3    0.3541E+03  -0.29474825E+00 -0.95552784E+00  0.94827078E-02  -0.218062E+01 -0.198035E+02  0.360000E+01
   1       39868   48    0.3226E+03  -0.32784560E+00 -0.90623593E+00 -0.26693380E+00  -0.223802E+01 -0.560496E+02 -0.950307E+01
   2       39869    4    0.3177E+03  -0.69430953E+00 -0.40262461E-01 -0.71854931E+00  -0.214420E+01 -0.121905E+02 -0.615552E+01
   2       39870    2    0.1082E+03  -0.69233686E+00 -0.20879595E+00 -0.69070524E+00  -0.197606E+01 -0.635912E+01 -0.210197E+01
   1       39871    6    0.4719E+03  -0.46059152E+00 -0.82203192E+00  0.33484176E+00  -0.184536E+01 -0.212715E+02  0.402986E+01
   1       39872   27    0.4135E+03  -0.41314915E+00 -0.90994924E+00  0.36056139E-01  -0.213490E+01 -0.758206E+02  0.729982E+01
   2       39874    3    0.8929E+02  -0.79646146E+00  0.58844829E+00  0.13920385E+00  -0.138358E+01 -0.521049E+01  0.485028E+01
   1       39875    2    0.4821E+03  -0.37604287E+00 -0.24069078E+00  0.89479584E+00  -0.235004E+01 -0.724869E+01  0.689376E+01
   2       39879    4    0.9045E+02  -0.98502243E+00 -0.88033944E-01  0.14825830E+00  -0.225787E+01 -0.113670E+02 -0.196127E+01
   2       39881    9    0.1623E+03  -0.29466352E+00  0.22312851E+00 -0.92918617E+00  -0.222234E+01 -0.812593E+01 -0.222738E+02
   2       39883    7    0.1160E+03  -0.69635570E+00  0.65165800E+00 -0.30071670E+00  -0.120703E+01  0.102948E+02 -0.802419E+01
   2       39884   16    0.1531E+02  -0.93206865E+00  0.36227798E+00 -0.16470181E-02  -0.507110E+00 -0.189044E+01  0.104587E+02
   1       39886   29    0.3960E+03  -0.59430319E+00 -0.80358857E+00  0.32388479E-01  -0.227799E+01 -0.758208E+02 -0.797911E+01
   1       39887   69    0.2696E+03  -0.64208877E+00 -0.25155094E+00 -0.72418505E+00  -0.251567E+01 -0.128584E+03 -0.241632E+02
   1       39888    5    0.4636E+03  -0.49868354E+00 -0.33935404E+00 -0.79759240E+00  -0.154600E+01 -0.149671E+02 -0.753412E+01
   2       39890    6    0.2508E+03  -0.97763658E+00 -0.22818059E-01 -0.20905957E+00  -0.583021E+00 -0.145801E+02 -0.449505E+00
   1       39894   34    0.3430E+03  -0.35672194E+00 -0.79842997E+00 -0.48503500E+00  -0.181254E+01 -0.637474E+02 -0.151628E+02
   2       39895    2    0.4532E+03  -0.28377014E+00 -0.94643986E+00  0.15403183E+00  -0.205461E+01 -0.116390E+02  0.112474E+01
   1       39896   46    0.3415E+03  -0.62768883E+00  0.77845335E+00  0.41245217E-02  -0.237837E+01 -0.961123E+01  0.634222E+02
   2       39902    3    0.1255E+02  -0.80957907E+00 -0.53859985E+00  0.23343502E+00  -0.244898E+01 -0.967778E+01  0.368017E+01
   1       39903   21    0.4286E+03  -0.29135478E+00  0.18446263E-01 -0.95643705E+00  -0.238584E+01 -0.332959E+02 -0.339156E+02
   2       39904    4    0.2579E+03  -0.33966249E+00 -0.73620576E+00  0.58534640E+00  -0.265773E+01 -0.199751E+02  0.104955E+02
   2       39905    8    0.7616E+02  -0.64629459E+00  0.19450203E+00  0.73788357E+00  -0.264605E+01 -0.123454E+02  0.924967E+01
   1       39906   35    0.3603E+03  -0.62800890E+00 -0.58960629E+00  0.50790656E+00  -0.260269E+01 -0.497240E+02  0.508123E+01
   2       39908    3    0.1022E+03  -0.71892655E+00  0.25537020E+00  0.64647555E+00  -0.225850E+01 -0.116038E+02  0.460071E+01
   1       39909   32    0.3844E+03  -0.64307302E+00  0.23146655E+00 -0.72998637E+00  -0.249329E+01 -0.519837E+02 -0.183319E+02
   2       39910    2    0.2500E+03  -0.81431329E+00  0.14216403E-01 -0.58025140E+00  -0.253999E+01 -0.891877E+01 -0.383741E+01
   1       39912   86    0.2148E+03  -0.78536749E+00 -0.42345113E+00 -0.45153856E+00  -0.232906E+01 -0.377367E+02  0.493689E+00
   1       39913   37    0.3683E+03  -0.66891092E+00 -0.46220854E+00 -0.58216947E+00  -0.171914E+01 -0.595003E+02  0.221344E+02
   2       39914    1    0.3603E+03  -0.16141599E+00 -0.96773374E+00 -0.19348487E+00  -0.247233E+01 -0.253060E+02 -0.418395E+01
   2       39915    3    0.1249E+03  -0.59953201E+00 -0.58093095E+00 -0.55052745E+00  -0.256906E+01 -0.120162E+02 -0.171974E+01
   1       39916   96    0.1741E+03  -0.69749737E+00 -0.14908385E+00  0.70090753E+00  -0.223055E+01 -0.966695E+02  0.562511E+02
   1       39919   37    0.3725E+03  -0.90257764E+00 -0.68650775E-01 -0.42501834E+00  -0.172387E+01 -0.680404E+02  0.204351E+02
   2       39921    1    0.5315E+02  -0.58802974E+00 -0.32129005E+00 -0.74228942E+00  -0.151202E+01 -0.548703E+01 -0.189337E+01
   1       39922    5    0.4731E+03  -0.60364926E+00 -0.79032743E+00  0.10483295E+00  -0.247063E+01 -0.199020E+02  0.346826E+01
   2       39925    3    0.4207E+03  -0.30613744E+00 -0.89521134E+00 -0.32384649E+00  -0.252006E+01 -0.180136E+02 -0.307760E+01
   1       39926   36    0.3720E+03  -0.36421677E+00 -0.81055945E+00 -0.45862797E+00  -0.229579E+01 -0.650932E+02 -0.194270E+02
   1       39927   45    0.3384E+03  -0.78227478E+00  0.45839477E+00  0.42180586E+00  -0.228092E+01  0.363072E+01  0.854918E+02
   1       39929   44    0.3331E+03  -0.37347808E+00 -0.76765966E+00 -0.52078098E+00  -0.257839E+01 -0.682417E+02 -0.180508E+02
   2       39930    5    0.1309E+03  -0.92306769E+00 -0.36668622E+00  0.11613464E+00  -0.137266E+01 -0.135510E+02  0.263403E+01
   2       39931    1    0.3984E+03  -0.46807155E+00 -0.86082739E+00 -0.19971275E+00  -0.240615E+01 -0.933611E+01 -0.107846E+01
   2       39933    5    0.3165E+03  -0.53632265E+00 -0.55629522E+00 -0.63473898E+00  -0.231980E+01 -0.161950E+02 -0.916057E+01
   1       39934  180    0.4486E+02  -0.72536403E+00 -0.11393622E-01 -0.68827111E+00  -0.234226E+01 -0.334548E+02  0.709389E+02
   1       39935    3    0.4790E+03  -0.27992216E+00 -0.87040961E+00 -0.40500703E+00  -0.214352E+01 -0.213335E+02 -0.660401E+01
   1       39937  146    0.8564E+02  -0.40297094E+00 -0.58414280E+00 -0.70455056E+00  -0.191964E+01 -0.142163E+03 -0.448078E+02
   2       39939    3    0.4646E+03  -0.22316428E+00 -0.97470206E+00  0.12391311E-01  -0.221700E+01 -0.168353E+02  0.464419E+00
   2       39940    2    0.2375E+03  -0.87281460E+00 -0.36126035E+00  0.32815483E+00  -0.196891E+01 -0.668969E+01  0.643928E+00
   2       39941    2    0.3442E+03  -0.34600922E+00 -0.92822534E+00  0.13665757E+00  -0.188102E+01 -0.158506E+02  0.189312E+01
   1       39943    6    0.4700E+03  -0.54102165E+00 -0.81434906E+00 -0.21007404E+00  -0.234066E+01 -0.205379E+02 -0.534786E+01
   2       39945   21    0.1406E+02  -0.75126821E+00 -0.65972781E+00  0.18848300E-01  -0.223313E+01 -0.428615E+02  0.638436E+01
   2       39947   17    0.1147E+03  -0.73347443E+00 -0.43100926E+00  0.52559119E+00  -0.211117E+01 -0.368777E+02  0.774526E+01
   1       39948  206    0.8451E+01  -0.86054319E+00 -0.48138452E+00 -0.16653615E+00  -0.225443E+01 -0.246552E+02  0.307732E+02
   2       39951    6    0.1224E+02  -0.84069979E+00 -0.44699317E+00 -0.30564827E+00  -0.142422E+01 -0.753585E+01  0.199895E+01
   2       39952    6    0.3430E+03  -0.40827844E+00 -0.91219515E+00 -0.34764707E-01  -0.252855E+01 -0.249884E+02 -0.275662E+01
   1       39953  134    0.8838E+02  -0.58416814E+00  0.49057510E+00 -0.64659375E+00  -0.255487E+01  0.949824E+02  0.426501E+02
   1       39954  178    0.3213E+02  -0.99983484E+00 -0.13936445E-01 -0.11660844E-01  -0.101642E+01 -0.180865E+03 -0.844144E+02
   1       39956  167    0.4296E+02  -0.73575485E+00 -0.28836223E+00 -0.61279023E+00  -0.229718E+01 -0.156398E+03  0.507854E+02
   1       39959   37    0.3642E+03  -0.56780273E+00  0.15602662E+00  0.80824226E+00  -0.210758E+01 -0.413655E+02  0.378898E+02
   1       39960   61    0.2904E+03  -0.28421032E+00  0.40885410E+00 -0.86721551E+00  -0.218060E+01  0.466703E+02 -0.143233E+02
   1       39961   73    0.1964E+03  -0.63382840E+00 -0.68999201E+00  0.34953183E+00  -0.245029E+01 -0.252141E+02 -0.422318E+02
   1       39962   19    0.4413E+03  -0.41193470E+00 -0.86140823E+00  0.29712915E+00  -0.182970E+01 -0.529080E+02  0.145137E+02
   1       39964   30    0.3796E+03  -0.84635532E+00 -0.16277091E+00  0.50713742E+00  -0.784248E+00 -0.381267E+02  0.141221E+02
   1       39965   37    0.3578E+03  -0.78088439E+00  0.26943094E+00  0.56358373E+00  -0.240193E+01 -0.460995E+02 -0.176235E+02
   2       39967    4    0.1607E+03  -0.67741543E+00  0.35015073E+00  0.64691794E+00  -0.129044E+01 -0.689311E+01  0.810607E+01
   2       39968    7    0.2863E+03  -0.52997363E+00 -0.47356039E-01  0.84669077E+00  -0.136209E+01 -0.170025E+02  0.105254E+02
   2       39969    1    0.2090E+03  -0.77994591E+00 -0.45030195E+00  0.43464062E+00  -0.202034E+01 -0.578354E+01  0.110865E+01
   1       39970  112    0.1566E+03  -0.72619909E+00  0.40256283E+00  0.55729532E+00  -0.158144E+01 -0.174254E+03  0.963528E+02
   2       39972    2    0.4576E+03  -0.16521128E+00 -0.98187256E+00  0.92906378E-01  -0.237210E+01 -0.195433E+02  0.125344E+01
   1       39976   23    0.4214E+03  -0.33595958E+00 -0.92153072E+00  0.19471049E+00  -0.221275E+01 -0.691231E+02  0.435733E+01
   1       39977   34    0.3883E+03  -0.77071691E+00 -0.57895827E+00  0.26608765E+00  -0.201252E+01 -0.771861E+02  0.141009E+02
   1       39979   14    0.4435E+03  -0.12262825E+00 -0.99241471E+00  0.86837457E-02  -0.242258E+01 -0.654870E+02 -0.235385E-01
   1       39982   12    0.4560E+03  -0.26287216E+00 -0.72236651E+00 -0.63959748E+00  -0.257682E+01 -0.359645E+02 -0.156585E+02
   1       39983   20    0.4307E+03  -0.60546857E+00 -0.70980316E+00  0.35998213E+00  -0.127883E+01 -0.513327E+02  0.677717E+01
   1       39984   31    0.3887E+03  -0.89900929E+00  0.33614865E+00 -0.28068888E+00  -0.702289E+00 -0.528027E+02 -0.915470E+01
   1       39985    1    0.4698E+03  -0.86521149E+00 -0.49731049E+00 -0.63962966E-01  -0.148820E+01 -0.720184E+01 -0.163152E+00
   1       39986   30    0.3994E+03  -0.50804567E+00 -0.81582123E+00 -0.27627006E+00  -0.261590E+01 -0.684237E+02 -0.326464E+02
   2       39987    2    0.3566E+03  -0.24042702E+00 -0.96994573E+00  0.37417367E-01  -0.240559E+01 -0.155966E+02  0.433003E+00
   2       39989    4    0.2269E+03  -0.97491997E+00 -0.15327640E+00  0.16136083E+00  -0.817546E+00 -0.125357E+02  0.237648E+01
   1       39991   45    0.3076E+03  -0.80756897E+00  0.14522515E+00 -0.57161349E+00  -0.896832E+00  0.117983E+02 -0.649966E+02
   2       39993    5    0.1265E+03  -0.54078752E+00  0.74680644E+00  0.38707748E+00  -0.196774E+01 -0.196691E+01 -0.197391E+01
   2       39994   16    0.5460E+02  -0.99177301E+00 -0.12310793E+00 -0.35080869E-01  -0.265636E+01 -0.276941E+02  0.152181E+01
   2       39995    5    0.2238E+03  -0.80794859E+00 -0.16707972E+00 -0.56506944E+00  -0.248181E+01 -0.159247E+02 -0.671645E+01
   1       39997    6    0.4656E+03  -0.40846184E+00 -0.50597889E-02 -0.91276139E+00  -0.217188E+01 -0.171542E+02 -0.782839E+01
   2       39998    5    0.9116E+02  -0.90662396E+00 -0.10147075E+00  0.40955672E+00  -0.109769E+01 -0.129367E+02 -0.185099E+01
   2       39999    6    0.1164E+03  -0.77126759E+00 -0.55768329E+00  0.30681512E+00  -0.126657E+01 -0.163991E+02  0.445233E+01
   2       40000    4    0.1074E+03  -0.63185328E+00  0.37686834E+00  0.67729723E+00  -0.141439E+01 -0.101200E+02 -0.718620E+00
   2       40001    4    0.3533E+03  -0.33565071E+00 -0.73070568E+00 -0.59448087E+00  -0.194821E+01 -0.183813E+02 -0.702458E+01
   1       40002    6    0.4778E+03  -0.25843656E+00 -0.96595407E+00  0.11973783E-01  -0.237872E+01 -0.279196E+02  0.548547E+00
   1       40004   80    0.2287E+03  -0.76233333E+00 -0.20937312E+00  0.61238128E+00  -0.157292E+01 -0.376965E+02  0.801645E+02
   1       40005    4    0.4812E+03  -0.30308917E+00 -0.94752729E+00  0.10163099E+00  -0.259890E+01 -0.239778E+02  0.758059E+00
   1       40008    1    0.4851E+03  -0.49569857E+00 -0.85002750E+00 -0.17814618E+00  -0.230390E+01 -0.951064E+01 -0.918841E+00
   1       40016   16    0.4356E+03  -0.80547774E+00 -0.55768353E+00 -0.20048586E+00  -0.229996E+01 -0.390178E+02 -0.122528E+01
   1       40017   35    0.3673E+03  -0.88957912E+00  0.28177887E+00 -0.35951290E+00  -0.216568E+01 -0.609530E+02  0.979636E+01
   2       40019    5    0.3909E+02  -0.85952723E+00  0.25321296E+00 -0.44395500E+00  -0.125755E+01 -0.669044E+01 -0.473528E+01
   2       40020    6    0.3295E+03  -0.82375538E+00 -0.52456039E+00 -0.21508950E+00  -0.115102E+01 -0.174564E+02 -0.396714E+01
   1       40021   46    0.3375E+03  -0.95020008E+00 -0.93367733E-01 -0.29732534E+00  -0.195193E+01 -0.830802E+02 -0.405033E+02
   2       40022    1    0.2823E+03  -0.86157995E+00 -0.48236448E+00  0.15812784E+00  -0.116299E+01 -0.771026E+01  0.403284E+00
   1       40023   94    0.1886E+03  -0.70492327E+00 -0.69112056E+00  0.15948504E+00  -0.127311E+01 -0.188247E+03 -0.161316E+02
   1       40024    4    0.4848E+03  -0.43612278E+00 -0.88241851E+00  0.17644927E+00  -0.254275E+01 -0.170027E+02  0.167383E+01
   2       40026    3    0.3847E+03  -0.66147947E+00 -0.66335696E+00 -0.34986064E+00  -0.246351E+01 -0.123757E+02 -0.248955E+01
   1       40027    4    0.4723E+03  -0.49970573E+00 -0.51131433E+00 -0.69917935E+00  -0.264537E+01 -0.136101E+02 -0.752519E+01
   1       40028   96    0.1838E+03  -0.70230293E+00  0.67651582E+00 -0.22157817E+00  -0.223697E+01 -0.640422E+02 -0.281514E+02
   1       40030   51    0.2978E+03  -0.74290389E+00 -0.39356756E+00 -0.54147798E+00  -0.138084E+01  0.758693E+01 -0.414613E+02
   1       40032  136    0.1115E+03  -0.88862967E+00 -0.44883016E+00 -0.94279304E-01  -0.613372E+00 -0.210967E+03 -0.245509E+02
   1       40034   19    0.4418E+03  -0.30483556E+00 -0.95234847E+00  0.10378302E-01  -0.241169E+01 -0.622773E+02  0.105248E+01
   1       40037   61    0.2838E+03  -0.85647237E+00 -0.47557673E+00 -0.20070328E+00  -0.908810E+00 -0.540310E+01 -0.618001E+02
   2       40038    6    0.3790E+02  -0.51945889E+00 -0.38463199E+00 -0.76303393E+00  -0.214904E+01 -0.286069E+01 -0.137124E+02
   1       40039  166    0.5321E+02  -0.88759243E+00 -0.11493579E+00 -0.44605982E+00  -0.856881E+00  0.703827E+02 -0.928610E+02
   2       40040    5    0.3805E+03  -0.58417863E+00 -0.80698889E+00  0.86626552E-01  -0.172877E+01 -0.174830E+02  0.282422E+00
   2       40041    8    0.2350E+03  -0.59446794E+00 -0.67943656E+00 -0.43008569E+00  -0.163914E+01 -0.192774E+02 -0.725702E+01
   2       40043    1    0.2749E+03  -0.83445102E+00 -0.48177046E+00  0.26756075E+00  -0.219526E+01 -0.580095E+01  0.682378E+00
   1       40044    3    0.4798E+03  -0.55112332E+00 -0.74879986E+00  0.36818701E+00  -0.165484E+01 -0.137586E+02  0.257761E+01
   1       40046   52    0.3038E+03  -0.75944793E+00 -0.42418048E-01 -0.64918363E+00  -0.190857E+01 -0.506058E+02 -0.801495E+02
   2       40048    6    0.2991E+03  -0.33634663E+00 -0.77952790E+00 -0.52840054E+00  -0.230193E+01 -0.279993E+02 -0.478553E+01
   2       40049    6    0.2008E+03  -0.88340759E+00  0.46053344E+00  0.86602680E-01  -0.182729E+01 -0.160035E+02  0.683142E+01
   2       40051    9    0.1712E+03  -0.65772313E+00 -0.68039209E+00  0.32321316E+00  -0.232424E+01 -0.224739E+02 -0.582139E+01
   2       40054    3    0.3200E+03  -0.48024979E+00 -0.58495730E+00 -0.65359378E+00  -0.247911E+01 -0.132644E+02 -0.519393E+01
   1       40055    1    0.4862E+03  -0.85463458E+00 -0.49342349E+00  0.16165714E+00  -0.184858E+01 -0.652031E+01  0.412285E+00
   1       40057   34    0.3766E+03  -0.67197692E+00  0.70752901E+00 -0.21874544E+00  -0.245338E+01  0.245370E+02 -0.439629E+02
   1       40058    4    0.4829E+03  -0.49517739E+00 -0.86819232E+00  0.32269999E-01  -0.223057E+01 -0.168439E+02  0.710699E+00
   2       40059    2    0.2733E+03  -0.31145599E+00 -0.79157770E+00  0.52573758E+00  -0.205811E+01 -0.127692E+02  0.410255E+01
   1       40060    1    0.4830E+03  -0.86502844E+00 -0.50120449E+00 -0.22798439E-01  -0.112450E+01 -0.784020E+01 -0.581444E-01
