 cpt#    psproj#  energy       directional cosines x,y,z
                  (eV)
   1       47238  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47239  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47240  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47241  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47242  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47243  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47244  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47245  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47246  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47247  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47248  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47249  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47250  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47251  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47252  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47253  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47254  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47255  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47256  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47257  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47258  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47259  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47260  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47261  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47262  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47263  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47264  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47265  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47266  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47267  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47268  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47269  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47270  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47271  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47272  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47273  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47274  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47275  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47276  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47277  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47278  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47279  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47280  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47281  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47282  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47283  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47284  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47285  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47286  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47287  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47288  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47289  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47290  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47291  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47292  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47293  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47294  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47295  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47296  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47297  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47298  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47299  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47300  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47301  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47302  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47303  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47304  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47305  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47306  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47307  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47308  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47309  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47310  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47311  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47312  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47313  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47314  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47315  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47316  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47317  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47318  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47319  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47320  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47321  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47322  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47323  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47324  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47325  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47326  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47327  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47328  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47329  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47330  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47331  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47332  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47333  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47334  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47335  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47336  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47337  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47338  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47339  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47340  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47341  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47342  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47343  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47344  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47345  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47346  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47347  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47348  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47349  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47350  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47351  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47352  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47353  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47354  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47355  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47356  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47357  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47358  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47359  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47360  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47361  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47362  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47363  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47364  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47365  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47366  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47367  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47368  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47369  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47370  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47371  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47372  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47373  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47374  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47375  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47376  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47377  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47378  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47379  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47380  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47381  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47382  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47383  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47384  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47385  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47386  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47387  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47388  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47389  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47390  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47391  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47392  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47393  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47394  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47395  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47396  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47397  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47398  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47399  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47400  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47401  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47402  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47403  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47404  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47405  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47406  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47407  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47408  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47409  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47410  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47411  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47412  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47413  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47414  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47415  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47416  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47417  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47418  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47419  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47420  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47421  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47422  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47423  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47424  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47425  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47426  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47427  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47428  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47429  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47430  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47431  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47432  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47433  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47434  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47435  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47436  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47437  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47438  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47439  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47440  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47441  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47442  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47443  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47444  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47445  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47446  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47447  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47448  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47449  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47450  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47451  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47452  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47453  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47454  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47455  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47456  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47457  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47458  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47459  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47460  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47461  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47462  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47463  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47464  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47465  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47466  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47467  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47468  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47469  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47470  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47471  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47472  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47473  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47474  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47475  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47476  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47477  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47478  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47479  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47480  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47481  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47482  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47483  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47484  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47485  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47486  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47487  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47488  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47489  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47490  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47491  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47492  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47493  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47494  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47495  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47496  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47497  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47498  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47499  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47500  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47501  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47502  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47503  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47504  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47505  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47506  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47507  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47508  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47509  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47510  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47511  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47512  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47513  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47514  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47515  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47516  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47517  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47518  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47519  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47520  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47521  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47522  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47523  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47524  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47525  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47526  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47527  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47528  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47529  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47530  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47531  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47532  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47533  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47534  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47535  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47536  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47537  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47538  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47539  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47540  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47541  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47542  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47543  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47544  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47545  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47546  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47547  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47548  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47549  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47550  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47551  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47552  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47553  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47554  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47555  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47556  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47557  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47558  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47559  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       47560  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       47561  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
